?,,仓店,图,款式编码,商品编码,商品名,颜色及规格,库存,品牌,年份,季节,系列,基本售价,库存明细帐
,111,杭州银泰线下门店,https://img.alicdn.com/bao/uploaded/i4/2206571779634/O1CN01NOxrm32L2QKzeFkbO_!!2206571779634.jpg_30x30.jpg,R0410YR04,R0410YR042780,印花羽绒内胆,粉白;80,1,Runrungo,2020,冬,,189,
,111,杭州银泰线下门店,https://img.alicdn.com/bao/uploaded/i1/2206571779634/O1CN0139qtvv2L2QL82ocN5_!!2206571779634.jpg_30x30.jpg,R0410YR04,R0410YR043180,印花羽绒内胆,橙色星;80,1,Runrungo,2020,冬,,189,
,111,杭州银泰线下门店,,R0412YR21,R0412YR210310,立领净色羽绒服,黑色;100,1,runrungo,2021,冬,,489,
,111,杭州银泰线下门店,,R0412YR21,R0412YR210311,立领净色羽绒服,黑色;110,1,runrungo,2021,冬,,489,
,111,杭州银泰线下门店,,R0412YR21,R0412YR210312,立领净色羽绒服,黑色;120,1,runrungo,2021,冬,,489,
,111,杭州银泰线下门店,,R0412YR21,R0412YR210313,立领净色羽绒服,黑色;130,1,runrungo,2021,冬,,489,
,111,杭州银泰线下门店,,R0412YR21,R0412YR212210,立领净色羽绒服,米色;100,1,runrungo,2021,冬,,489,
,111,杭州银泰线下门店,,R0412YR21,R0412YR212211,立领净色羽绒服,米色;110,1,runrungo,2021,冬,,489,
,111,杭州银泰线下门店,,R0412YR21,R0412YR212212,立领净色羽绒服,米色;120,1,runrungo,2021,冬,,489,
,111,杭州银泰线下门店,,R0412YR21,R0412YR212213,立领净色羽绒服,米色;130,1,runrungo,2021,冬,,489,
,111,杭州银泰线下门店,,R0414YR21,R0414YR2101S,立领净色羽绒服（泡芙羽绒服）成人款,咖色;S,1,Runrungo,2021,冬,,"1,199.00",
,111,杭州银泰线下门店,,R0414YR21,R0414YR2102M,立领净色羽绒服（泡芙羽绒服）成人款,白色;M,1,Runrungo,2021,冬,,"1,199.00",
,111,杭州银泰线下门店,,R0414YR21,R0414YR2102S,立领净色羽绒服（泡芙羽绒服）成人款,白色;S,1,Runrungo,2021,冬,,"1,199.00",
,111,杭州银泰线下门店,,R1410KZ54,R1410KZ540210,笑脸加绒裤,高级灰;100,1,Runrungo,,,,129,
,111,杭州银泰线下门店,,R1410KZ54,R1410KZ540211,笑脸加绒裤,高级灰;110,1,Runrungo,,,,129,
,111,杭州银泰线下门店,,R1410KZ54,R1410KZ540212,笑脸加绒裤,高级灰;120,1,Runrungo,,,,129,
,111,杭州银泰线下门店,,R1410KZ54,R1410KZ540213,笑脸加绒裤,高级灰;130,1,Runrungo,,,,129,
,111,杭州银泰线下门店,,R1410KZ54,R1410KZ540280,笑脸加绒裤,高级灰;80,1,Runrungo,,,,129,
,111,杭州银泰线下门店,,R1410KZ54,R1410KZ540290,笑脸加绒裤,高级灰;90,1,Runrungo,,,,129,
,111,杭州银泰线下门店,,R1410KZ54,R1410KZ540310,笑脸加绒裤,黑色;100,1,Runrungo,,,,129,
,111,杭州银泰线下门店,,R1410KZ54,R1410KZ540311,笑脸加绒裤,黑色;110,1,Runrungo,,,,129,
,111,杭州银泰线下门店,,R1410KZ54,R1410KZ540380,笑脸加绒裤,黑色;80,1,Runrungo,,,,129,
,111,杭州银泰线下门店,,R1410KZ54,R1410KZ540390,笑脸加绒裤,黑色;90,1,Runrungo,,,,129,
,111,杭州银泰线下门店,,R1410KZ54,R1410KZ540910,笑脸加绒裤,黛绿;100,1,Runrungo,,,,129,
,111,杭州银泰线下门店,,R1410KZ54,R1410KZ540911,笑脸加绒裤,黛绿;110,1,Runrungo,,,,129,
,111,杭州银泰线下门店,,R1410KZ54,R1410KZ540913,笑脸加绒裤,黛绿;130,1,Runrungo,,,,129,
,111,杭州银泰线下门店,,R1410KZ54,R1410KZ540980,笑脸加绒裤,黛绿;80,1,Runrungo,,,,129,
,111,杭州银泰线下门店,,R1410KZ54,R1410KZ540990,笑脸加绒裤,黛绿;90,1,Runrungo,,,,129,
,111,杭州银泰线下门店,,R1410KZ54,R1410KZ541280,笑脸加绒裤,昏黄;80,1,Runrungo,,,,129,
,111,杭州银泰线下门店,,R1410YR04,R1410YR040610,樱桃羽绒服,粉色;100,1,Runrungo,2021,冬,,269,
,111,杭州银泰线下门店,,R1410YR04,R1410YR040611,樱桃羽绒服,粉色;110,1,Runrungo,2021,冬,,269,
,111,杭州银泰线下门店,,R1410YR04,R1410YR040680,樱桃羽绒服,粉色;80,1,Runrungo,2021,冬,,269,
,111,杭州银泰线下门店,,R1410YR04,R1410YR040690,樱桃羽绒服,粉色;90,1,Runrungo,2021,冬,,269,
,111,杭州银泰线下门店,,R1410YR04,R1410YR040910,樱桃羽绒服,蓝色;100,1,Runrungo,2021,冬,,269,
,111,杭州银泰线下门店,,R1410YR04,R1410YR040980,樱桃羽绒服,蓝色;80,1,Runrungo,2021,冬,,269,
,111,杭州银泰线下门店,,R1410YR04,R1410YR040990,樱桃羽绒服,蓝色;90,1,Runrungo,2021,冬,,269,
,111,杭州银泰线下门店,,R1410YR04,R1410YR041310,樱桃羽绒服,黄色;100,1,Runrungo,2021,冬,,269,
,111,杭州银泰线下门店,,R1410YR04,R1410YR041311,樱桃羽绒服,黄色;110,1,Runrungo,2021,冬,,269,
,111,杭州银泰线下门店,,R1410YR04,R1410YR041380,樱桃羽绒服,黄色;80,1,Runrungo,2021,冬,,269,
,111,杭州银泰线下门店,,R1410YR04,R1410YR041390,樱桃羽绒服,黄色;90,1,Runrungo,2021,冬,,269,
,111,杭州银泰线下门店,,R1410YR04,R1410YR042210,樱桃羽绒服,米色;100,1,Runrungo,2021,冬,,269,
,111,杭州银泰线下门店,,R1410YR04,R1410YR042280,樱桃羽绒服,米色;80,1,Runrungo,2021,冬,,269,
,111,杭州银泰线下门店,,R1410YR09,R1410YR092212,3M棉虎年小棉服,米色满印;120,1,Runrungo,2021,冬,,399,
,111,杭州银泰线下门店,https://images.sursung.com/dis/dis/46A29332C1CC4A2693DE85676B7B2965_s157650_h374_w380.png,R2310DJ274,R2310DJ2749910,假两件羽绒服,黑色;100,1,runrungo,2022,秋,,419,
,111,杭州银泰线下门店,,R2310KZ222,R2310KZ2221210,跑跑绒绒裤,深咖色;100,1,runrungo,2022,冬,,129,
,111,杭州银泰线下门店,,R2310KZ222,R2310KZ2221211,跑跑绒绒裤,深咖色;110,1,runrungo,2022,冬,,129,
,111,杭州银泰线下门店,,R2310KZ222,R2310KZ2221410,跑跑绒绒裤,米咖色;100,1,runrungo,2022,冬,,129,
,111,杭州银泰线下门店,,R2310KZ222,R2310KZ2221411,跑跑绒绒裤,米咖色;110,1,runrungo,2022,冬,,129,
,111,杭州银泰线下门店,,R2310KZ222,R2310KZ2221413,跑跑绒绒裤,米咖色;130,1,runrungo,2022,冬,,129,
,111,杭州银泰线下门店,,R2310KZ222,R2310KZ2221710,跑跑绒绒裤,绿色;100,1,runrungo,2022,冬,,129,
,111,杭州银泰线下门店,,R2310KZ222,R2310KZ2221711,跑跑绒绒裤,绿色;110,1,runrungo,2022,冬,,129,
,111,杭州银泰线下门店,,R2310KZ222,R2310KZ2221712,跑跑绒绒裤,绿色;120,1,runrungo,2022,冬,,129,
,111,杭州银泰线下门店,,R2310KZ222,R2310KZ2221713,跑跑绒绒裤,绿色;130,1,runrungo,2022,冬,,129,
,111,杭州银泰线下门店,,R2310KZ222,R2310KZ2221714,跑跑绒绒裤,绿色;140,1,runrungo,2022,冬,,129,
,111,杭州银泰线下门店,,R2310KZ222,R2310KZ2221715,跑跑绒绒裤,绿色;150,1,runrungo,2022,冬,,129,
,111,杭州银泰线下门店,,R2310KZ222,R2310KZ2222812,跑跑绒绒裤,灰色;120,1,runrungo,2022,冬,,129,
,111,杭州银泰线下门店,,R2310KZ222,R2310KZ2223814,跑跑绒绒裤,粉色;140,1,runrungo,2022,冬,,129,
,111,杭州银泰线下门店,,R2310KZ222,R2310KZ2223815,跑跑绒绒裤,粉色;150,1,runrungo,2022,冬,,129,
,111,杭州银泰线下门店,,R2410DJ280,R2410DJ2809015,中童宽松休闲立领羽绒服,米灰色;150,1,runrungo,2022,冬,,369,
,111,杭州银泰线下门店,,R2410DJ280,R2410DJ2809911,中童宽松休闲立领羽绒服,黑色;110,1,runrungo,2022,冬,,369,
,111,杭州银泰线下门店,,R2410DJ280,R2410DJ2809912,中童宽松休闲立领羽绒服,黑色;120,1,runrungo,2022,冬,,369,
,111,杭州银泰线下门店,,R2410DJ296,R2410DJ2965090,条纹连帽加厚棉服,绿色;90,1,runrungo,2022,冬,,339,
,111,杭州银泰线下门店,,R2410DJ296,R2410DJ2967011,条纹连帽加厚棉服,蓝色;110,1,runrungo,2022,冬,,339,
,111,杭州银泰线下门店,,R2410DJ296,R2410DJ2967013,条纹连帽加厚棉服,蓝色;130,1,runrungo,2022,冬,,339,
,111,杭州银泰线下门店,,R2410DJ296,R2410DJ2967090,条纹连帽加厚棉服,蓝色;90,1,runrungo,2022,冬,,339,
,111,杭州银泰线下门店,,R2410DJ312,R2410DJ3120113,加厚围脖面包服,米色;130,1,runrungo,2022,冬,,689,
,111,杭州银泰线下门店,,R2410DJ312,R2410DJ3120114,加厚围脖面包服,米色;140,1,runrungo,2022,冬,,689,
,111,杭州银泰线下门店,,R2410DJ312,R2410DJ3120115,加厚围脖面包服,米色;150,1,runrungo,2022,冬,,689,
,111,杭州银泰线下门店,,R2410DJ312,R2410DJ3127013,加厚围脖面包服,蓝色;130,1,runrungo,2022,冬,,689,
,111,杭州银泰线下门店,,R2410FS358,R2410FS3589911,格子居家服,黑色;110,1,runrungo,2022,冬,,359,
,111,杭州银泰线下门店,,R2410FS358,R2410FS3589912,格子居家服,黑色;120,1,runrungo,2022,冬,,359,
,111,杭州银泰线下门店,,R2410FS358,R2410FS3589913,格子居家服,黑色;130,1,runrungo,2022,冬,,359,
,111,杭州银泰线下门店,,R2410FS358,R2410FS3589914,格子居家服,黑色;140,1,runrungo,2022,冬,,359,
,111,杭州银泰线下门店,,R2410FS358,R2410FS3589915,格子居家服,黑色;150,1,runrungo,2022,冬,,359,
,111,杭州银泰线下门店,,R2410FS358,R2410FS3589916,格子居家服,黑色;160,1,runrungo,2022,冬,,359,
,111,杭州银泰线下门店,,R2410FS369,R2410FS3690010,小萝卜家居服,白色;100,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410FS369,R2410FS3690011,小萝卜家居服,白色;110,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410FS369,R2410FS3690012,小萝卜家居服,白色;120,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410FS369,R2410FS3690013,小萝卜家居服,白色;130,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410FS369,R2410FS3690014,小萝卜家居服,白色;140,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410FS369,R2410FS3690015,小萝卜家居服,白色;150,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410FS369,R2410FS3690210,小萝卜家居服,粉色;100,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410FS369,R2410FS3690211,小萝卜家居服,粉色;110,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410FS369,R2410FS3690214,小萝卜家居服,粉色;140,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410FS369,R2410FS3690215,小萝卜家居服,粉色;150,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410FS370,R2410FS3700110,水蜜桃家居服,米色;100,1,runrungo,2022,冬,,279,
,111,杭州银泰线下门店,,R2410FS370,R2410FS3700111,水蜜桃家居服,米色;110,1,runrungo,2022,冬,,279,
,111,杭州银泰线下门店,,R2410FS370,R2410FS3700112,水蜜桃家居服,米色;120,1,runrungo,2022,冬,,279,
,111,杭州银泰线下门店,,R2410FS370,R2410FS3700113,水蜜桃家居服,米色;130,1,runrungo,2022,冬,,279,
,111,杭州银泰线下门店,,R2410FS370,R2410FS3700115,水蜜桃家居服,米色;150,1,runrungo,2022,冬,,279,
,111,杭州银泰线下门店,,R2410FS371,R2410FS3710211,粉皇冠家居服,粉色;110,1,runrungo,2022,冬,,279,
,111,杭州银泰线下门店,,R2410FS371,R2410FS3710214,粉皇冠家居服,粉色;140,1,runrungo,2022,冬,,279,
,111,杭州银泰线下门店,,R2410FS371,R2410FS3710215,粉皇冠家居服,粉色;150,1,runrungo,2022,冬,,279,
,111,杭州银泰线下门店,,R2410FS372,R2410FS3729614,杏色小恐龙家居服,杏色;140,1,runrungo,2022,冬,,249,
,111,杭州银泰线下门店,,R2410FS373,R2410FS3731113,卡其小熊家居服,卡其色;130,1,runrungo,2022,冬,,289,
,111,杭州银泰线下门店,,R2410FS373,R2410FS3731114,卡其小熊家居服,卡其色;140,1,runrungo,2022,冬,,289,
,111,杭州银泰线下门店,,R2410JC281,R2410JC2812512,两色冲锋衣,红色;120,1,runrungo,2022,冬,,369,
,111,杭州银泰线下门店,,R2410JC281,R2410JC2812513,两色冲锋衣,红色;130,1,runrungo,2022,冬,,369,
,111,杭州银泰线下门店,,R2410JC281,R2410JC2812514,两色冲锋衣,红色;140,1,runrungo,2022,冬,,369,
,111,杭州银泰线下门店,,R2410JC281,R2410JC2812515,两色冲锋衣,红色;150,1,runrungo,2022,冬,,369,
,111,杭州银泰线下门店,,R2410JC281,R2410JC2817012,两色冲锋衣,蓝色;120,1,runrungo,2022,冬,,369,
,111,杭州银泰线下门店,,R2410JC318,R2410JC3180213,粉色四线格棉衣,粉色;130,1,runrungo,2022,冬,,299,
,111,杭州银泰线下门店,,R2410JC356,R2410JC3569911,复古刺绣牛仔外套,黑色;110,1,runrungo,2022,冬,,229,
,111,杭州银泰线下门店,,R2410JC356,R2410JC3569912,复古刺绣牛仔外套,黑色;120,1,runrungo,2022,冬,,229,
,111,杭州银泰线下门店,,R2410JC356,R2410JC3569913,复古刺绣牛仔外套,黑色;130,1,runrungo,2022,冬,,229,
,111,杭州银泰线下门店,,R2410JC356,R2410JC3569914,复古刺绣牛仔外套,黑色;140,1,runrungo,2022,冬,,229,
,111,杭州银泰线下门店,,R2410JC356,R2410JC3569915,复古刺绣牛仔外套,黑色;150,1,runrungo,2022,冬,,229,
,111,杭州银泰线下门店,,R2410JC356,R2410JC3569916,复古刺绣牛仔外套,黑色;160,1,runrungo,2022,冬,,229,
,111,杭州银泰线下门店,,R2410JC357,R2410JC3579912,斜条纹牛仔外套,黑色;120,1,runrungo,2022,冬,,209,
,111,杭州银泰线下门店,,R2410JC357,R2410JC3579914,斜条纹牛仔外套,黑色;140,1,runrungo,2022,冬,,209,
,111,杭州银泰线下门店,,R2410JS303,R2410JS3037015,收脚口加绒牛仔裤,蓝色;150,1,runrungo,2022,冬,,249,
,111,杭州银泰线下门店,,R2410JS303,R2410JS3039910,收脚口加绒牛仔裤,黑色;100,1,runrungo,2022,冬,,249,
,111,杭州银泰线下门店,,R2410JS305,R2410JS3057017,渐变加绒牛仔裤,蓝色;170,1,runrungo,2022,冬,,269,
,111,杭州银泰线下门店,,R2410JS305,R2410JS3059913,渐变加绒牛仔裤,黑色;130,1,runrungo,2022,冬,,269,
,111,杭州银泰线下门店,,R2410JS305,R2410JS3059915,渐变加绒牛仔裤,黑色;150,1,runrungo,2022,冬,,269,
,111,杭州银泰线下门店,,R2410JS305,R2410JS3059916,渐变加绒牛仔裤,黑色;160,1,runrungo,2022,冬,,269,
,111,杭州银泰线下门店,,R2410JS367,R2410JS3679511,棉羊毛复合喇叭裤,深灰色;110,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410JS367,R2410JS3679512,棉羊毛复合喇叭裤,深灰色;120,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410JS367,R2410JS3679514,棉羊毛复合喇叭裤,深灰色;140,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410JS367,R2410JS3679911,棉羊毛复合喇叭裤,黑色;110,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410JS367,R2410JS3679912,棉羊毛复合喇叭裤,黑色;120,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410JS367,R2410JS3679914,棉羊毛复合喇叭裤,黑色;140,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410JS367,R2410JS3679915,棉羊毛复合喇叭裤,黑色;150,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410JS368,R2410JS3680911,棉羊毛复合打底裤,浅灰色;110,1,runrungo,2022,冬,,179,
,111,杭州银泰线下门店,,R2410JS368,R2410JS3680912,棉羊毛复合打底裤,浅灰色;120,1,runrungo,2022,冬,,179,
,111,杭州银泰线下门店,,R2410JS368,R2410JS3680913,棉羊毛复合打底裤,浅灰色;130,1,runrungo,2022,冬,,179,
,111,杭州银泰线下门店,,R2410JS368,R2410JS3680914,棉羊毛复合打底裤,浅灰色;140,1,runrungo,2022,冬,,179,
,111,杭州银泰线下门店,,R2410JS368,R2410JS3689511,棉羊毛复合打底裤,深灰色;110,1,runrungo,2022,冬,,179,
,111,杭州银泰线下门店,,R2410JS368,R2410JS3689512,棉羊毛复合打底裤,深灰色;120,1,runrungo,2022,冬,,179,
,111,杭州银泰线下门店,,R2410JS368,R2410JS3689513,棉羊毛复合打底裤,深灰色;130,1,runrungo,2022,冬,,179,
,111,杭州银泰线下门店,,R2410JS368,R2410JS3689514,棉羊毛复合打底裤,深灰色;140,1,runrungo,2022,冬,,179,
,111,杭州银泰线下门店,,R2410JS368,R2410JS3689515,棉羊毛复合打底裤,深灰色;150,1,runrungo,2022,冬,,179,
,111,杭州银泰线下门店,,R2410JS423,R2410JS4237011,复古牛仔裤,蓝色;110,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410JS423,R2410JS4237012,复古牛仔裤,蓝色;120,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410JS423,R2410JS4237013,复古牛仔裤,蓝色;130,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410JS423,R2410JS4237014,复古牛仔裤,蓝色;140,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410JS423,R2410JS4237015,复古牛仔裤,蓝色;150,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410JS423,R2410JS4239911,复古牛仔裤,黑色;110,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410JS423,R2410JS4239912,复古牛仔裤,黑色;120,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410JS423,R2410JS4239914,复古牛仔裤,黑色;140,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R0310NT01,R0310NT015211,打底德绒套装,黑色;110,1,runrungo,2022,秋,,119,
,111,杭州银泰线下门店,,R2410JS423,R2410JS4239915,复古牛仔裤,黑色;150,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410JS424,R2410JS4247012,高腰牛仔裤,蓝色;120,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410JS424,R2410JS4247013,高腰牛仔裤,蓝色;130,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410JS424,R2410JS4247014,高腰牛仔裤,蓝色;140,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410JS424,R2410JS4247015,高腰牛仔裤,蓝色;150,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410JS424,R2410JS4249911,高腰牛仔裤,黑色;110,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410JS424,R2410JS4249912,高腰牛仔裤,黑色;120,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410JS424,R2410JS4249913,高腰牛仔裤,黑色;130,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410JS424,R2410JS4249914,高腰牛仔裤,黑色;140,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410JS424,R2410JS4249915,高腰牛仔裤,黑色;150,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410SP288,R2410SP2886980,两色条纹卫裤,咸菜绿;80,1,runrungo,2022,冬,,219,
,111,杭州银泰线下门店,,R2410SP288,R2410SP2886990,两色条纹卫裤,咸菜绿;90,1,runrungo,2022,冬,,219,
,111,杭州银泰线下门店,,R2410SP288,R2410SP2889010,两色条纹卫裤,花灰色;100,1,runrungo,2022,冬,,219,
,111,杭州银泰线下门店,,R2410SP288,R2410SP2889080,两色条纹卫裤,花灰色;80,1,runrungo,2022,冬,,219,
,111,杭州银泰线下门店,,R2410SP288,R2410SP2889090,两色条纹卫裤,花灰色;90,1,runrungo,2022,冬,,219,
,111,杭州银泰线下门店,,R2410SP289,R2410SP2896912,军绿色斑马纹卫裤,军绿色;120,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410SP289,R2410SP2896980,军绿色斑马纹卫裤,军绿色;80,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410SP289,R2410SP2896990,军绿色斑马纹卫裤,军绿色;90,1,runrungo,2022,冬,,189,
,111,杭州银泰线下门店,,R2410SP339,R2410SP3391211,加绒卫裤,咖色;110,1,runrungo,2022,冬,,209,
,111,杭州银泰线下门店,,R2410SP339,R2410SP3391213,加绒卫裤,咖色;130,1,runrungo,2022,冬,,209,
,111,杭州银泰线下门店,,R2410SP339,R2410SP3391214,加绒卫裤,咖色;140,1,runrungo,2022,冬,,209,
,111,杭州银泰线下门店,,R2410SP339,R2410SP3391216,加绒卫裤,咖色;160,1,runrungo,2022,冬,,209,
,111,杭州银泰线下门店,,R2410SP339,R2410SP3396912,加绒卫裤,军绿色;120,1,runrungo,2022,冬,,209,
,111,杭州银泰线下门店,,R2410SP339,R2410SP3399011,加绒卫裤,灰色;110,1,runrungo,2022,冬,,209,
,111,杭州银泰线下门店,,R2410SP339,R2410SP3399016,加绒卫裤,灰色;160,1,runrungo,2022,冬,,209,
,111,杭州银泰线下门店,,R2410SP339,R2410SP3399911,加绒卫裤,黑色;110,1,runrungo,2022,冬,,209,
,111,杭州银泰线下门店,,R2410SP339,R2410SP3399912,加绒卫裤,黑色;120,1,runrungo,2022,冬,,209,
,111,杭州银泰线下门店,,R2410SP339,R2410SP3399913,加绒卫裤,黑色;130,1,runrungo,2022,冬,,209,
,111,杭州银泰线下门店,,R2410SP341,R2410SP3411217,两色内里绒条绒裤,咖色;170,1,runrungo,2022,冬,,229,
,111,杭州银泰线下门店,,R2410SP341,R2410SP3419013,两色内里绒条绒裤,灰色;130,1,runrungo,2022,冬,,229,
,111,杭州银泰线下门店,,R2410SP341,R2410SP3419014,两色内里绒条绒裤,灰色;140,1,runrungo,2022,冬,,229,
,111,杭州银泰线下门店,,R2410SP341,R2410SP3419016,两色内里绒条绒裤,灰色;160,1,runrungo,2022,冬,,229,
,111,杭州银泰线下门店,,R2410SP341,R2410SP3419017,两色内里绒条绒裤,灰色;170,1,runrungo,2022,冬,,229,
,111,杭州银泰线下门店,,R2410SW349,R2410SW34925L,中国风小兔子毛衣,红色;L,1,runrungo,2022,冬,,249,
,111,杭州银泰线下门店,,R2410SW351,R2410SW3512512,中国风小兔子毛衣,红色;120,1,runrungo,2022,冬,,149,
,111,杭州银泰线下门店,,R2410TR287,R2410TR2875080,两色大口袋工装裤,绿色;80,1,runrungo,2022,冬,,269,
,111,杭州银泰线下门店,,R2410TR287,R2410TR2879910,两色大口袋工装裤,黑色;100,1,runrungo,2022,冬,,269,
,111,杭州银泰线下门店,,R2410TR287,R2410TR2879990,两色大口袋工装裤,黑色;90,1,runrungo,2022,冬,,269,
,111,杭州银泰线下门店,,R2410TR290,R2410TR2901190,收口加绒灯芯绒裤,卡其色;90,1,runrungo,2022,冬,,219,
,111,杭州银泰线下门店,,R2410TR290,R2410TR2906910,收口加绒灯芯绒裤,军绿色;100,1,runrungo,2022,冬,,219,
,111,杭州银泰线下门店,,R2410TR290,R2410TR2906911,收口加绒灯芯绒裤,军绿色;110,1,runrungo,2022,冬,,219,
,111,杭州银泰线下门店,,R2410TR290,R2410TR2906980,收口加绒灯芯绒裤,军绿色;80,1,runrungo,2022,冬,,219,
,111,杭州银泰线下门店,,R2410TR290,R2410TR2906990,收口加绒灯芯绒裤,军绿色;90,1,runrungo,2022,冬,,219,
,111,杭州银泰线下门店,,R2410TR294,R2410TR2945010,菱格加绒休闲裤,绿色;100,1,runrungo,2022,冬,,199,
,111,杭州银泰线下门店,,R2410TR294,R2410TR2945011,菱格加绒休闲裤,绿色;110,1,runrungo,2022,冬,,199,
,111,杭州银泰线下门店,,R2410TR297,R2410TR2977090,加绒加厚休闲牛仔裤,蓝色;90,1,runrungo,2022,冬,,219,
,111,杭州银泰线下门店,,R2410TR304,R2410TR3041314,条绒加厚卫裤,深咖色;140,1,runrungo,2022,冬,,209,
,111,杭州银泰线下门店,,R2410TR304,R2410TR3049913,条绒加厚卫裤,黑色;130,1,runrungo,2022,冬,,209,
,111,杭州银泰线下门店,,R2410TR321,R2410TR3210113,加绒休闲阔腿裤,米色;130,1,runrungo,2022,冬,,269,
,111,杭州银泰线下门店,,R2410TR321,R2410TR3210114,加绒休闲阔腿裤,米色;140,1,runrungo,2022,冬,,269,
,111,杭州银泰线下门店,,R2410TR321,R2410TR3210115,加绒休闲阔腿裤,米色;150,1,runrungo,2022,冬,,269,
,111,杭州银泰线下门店,,R2410TR321,R2410TR3219012,加绒休闲阔腿裤,灰色;120,1,runrungo,2022,冬,,269,
,111,杭州银泰线下门店,,R2410TR321,R2410TR3219013,加绒休闲阔腿裤,灰色;130,1,runrungo,2022,冬,,269,
,111,杭州银泰线下门店,,R2410TR321,R2410TR3219014,加绒休闲阔腿裤,灰色;140,1,runrungo,2022,冬,,269,
